Granja,FechaFin,Gen,Talla,Biomasa,Num
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2487.759234663668,1289.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,6206.978439863416,2610.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3220.31897505378,1714.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4312.5901676335225,2794.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3658.228637625335,2142.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,2581.126272538381,1192.0
SSF_Iberia,2024-10-31,23 4,g.1500 - 2000,816.1254830021159,497.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2304.9900612569622,1222.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2269.690844617513,1492.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,5669.866858944544,2657.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,3980.247517012675,1729.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,6839.371367852687,4781.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,1921.6592614991152,1115.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3898.558142440738,2015.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2282.156568394262,1221.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,7596.2238763207,3453.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2772.93719164408,1392.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3510.123914645478,2472.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,7068.793455148309,2844.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2023.6414123000468,1091.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,2398.912532750818,997.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,187.5015101753293,131.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,1897.754153758589,1515.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5719.803135935456,2994.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,4133.346829977326,1949.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,2650.827183790644,1088.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,2656.112348838948,1198.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,4481.872096713313,1898.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,3726.984890575639,1750.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,1857.2756744546543,1034.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5558.618963425592,2494.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,2416.3084377558057,1066.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,4419.699840000766,2986.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3518.8551342651704,2240.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2289.326052756488,1252.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4340.9654884963065,2299.0
SSF_Iberia,2024-10-31,23 4,d.600 - 800,2223.988325221382,3556.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5210.885684165066,2978.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3823.607025721966,2726.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2097.5873852018067,1185.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3771.507504354304,3126.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2504.1260200618945,1260.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3194.2389434274937,2589.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4710.902186903631,2545.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2024.359923967269,1259.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,661.1221812247269,389.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,1958.9263125782145,1094.0
SSF_Iberia,2024-10-31,23 4,d.600 - 800,2358.4515156789525,3612.0
SSF_Iberia,2024-10-31,23 4,e.800 - 1000,1874.7979038826904,2196.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5916.577061278848,2996.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3469.8064259486405,2056.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,1864.58555616294,1402.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5167.886520966844,3000.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3734.8284380187497,3410.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,6021.814200605393,4366.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4253.17875721547,2574.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5153.041828080912,2855.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4295.019104918203,2826.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4712.753469174008,2782.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4043.224265219005,2505.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3557.5299911672664,2197.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,2743.2683243663987,1988.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3034.6119725640315,2270.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,6025.102490899796,3383.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,4196.250900392781,3162.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3815.1612080863897,2315.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,4372.045396211935,3089.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2862.0868332054124,1491.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5683.831696841134,3756.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4978.20293711176,2710.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2895.8454860456195,1785.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4938.16779693364,2717.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3239.480187554819,2303.0
SSF_Iberia,2024-10-31,23 4,f.1000 - 1500,2013.3365865649137,1385.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,1.5724659367385474,1.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,4390.593108469138,3092.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,2397.024823012042,1937.0
