Granja,Edad,PesoMedio,Type
Hafnir_P,537,411.7647059,Historical
Hafnir_P,570,442.5837321,Historical
Hafnir_P,600,490.5149051,Historical
Hafnir_P,628,529.7741273,Historical
Hafnir_P,660,543.1231577,Historical
Hafnir_P,686,595.841052,Historical
Hafnir_P,537,410.5504587,Historical
Hafnir_P,570,453.8653367,Historical
Hafnir_P,600,484.6335697,Historical
Hafnir_P,628,533.1325301,Historical
Hafnir_P,570,509.1463415,Historical
Hafnir_P,509,395.2254642,Historical
Hafnir_P,537,400.4149378,Historical
Hafnir_P,570,452.8795812,Historical
Hafnir_P,600,483.627204,Historical
Hafnir_P,628,525.1256281,Historical
Hafnir_P,474,262.9107981,Historical
Hafnir_P,509,320.5882353,Historical
Hafnir_P,537,348.2905983,Historical
Hafnir_P,570,377.3584906,Historical
Hafnir_P,509,459.9303136,Historical
Hafnir_P,537,479.2243767,Historical
Hafnir_P,537,310.6312292,Historical
Hafnir_P,509,304.0935673,Historical
Hafnir_P,537,328.2828283,Historical
Hafnir_P,537,412.470024,Historical
Hafnir_P,570,469.4835681,Historical
Hafnir_P,600,495.1456311,Historical
Hafnir_P,570,296.5367965,Historical
Hafnir_P,474,248.5768501,Historical
Hafnir_P,509,305.1224944,Historical
Hafnir_P,537,332.7102804,Historical
Hafnir_P,570,357.4958814,Historical
Hafnir_P,509,293.135436,Historical
Hafnir_P,719,790,Historical
Hafnir_P,509,394.2558747,Historical
Hafnir_P,537,428.9044289,Historical
Hafnir_P,570,459.4017094,Historical
Hafnir_P,600,490.521327,Historical
Hafnir_P,537,246.2526767,Historical
Hafnir_P,474,330.0733496,Historical
Hafnir_P,474,305.7471264,Historical
Hafnir_P,509,366.3911846,Historical
Hafnir_P,474,184.4380403,Historical
Hafnir_P,509,218.4615385,Historical
Hafnir_P,537,272.9468599,Historical
Hafnir_P,474,331.7757009,Historical
Hafnir_P,474,331.8584071,Historical
Hafnir_P,474,316.7701863,Historical
Hafnir_P,509,376.6937669,Historical
Hafnir_P,474,320.083682,Historical
Hafnir_P,509,370.8791209,Historical
Hafnir_P,425,206.9767442,Historical
Hafnir_P,425,232.7790974,Historical
Hafnir_P,425,157.4468085,Historical
Hafnir_P,425,193.9953811,Historical
Hafnir_P,425,216.8367347,Historical
Hafnir_P,425,213.4570766,Historical
Hafnir_P,637,700,Historical
Hafnir_P,611,484,Historical
Hafnir_P,579,454.26,Historical
Hafnir_P,698,730.9236948,Historical
Hafnir_P,670,688.8888889,Historical
Hafnir_P,611,700,Historical
Hafnir_P,637,700.9948703,Historical
Hafnir_P,551,660,Historical
Hafnir_P,579,688.7,Historical
Hafnir_P,611,706.3525499,Historical
Hafnir_P,551,550,Historical
Hafnir_P,579,559.8,Historical
Hafnir_P,579,372.9,Historical
Hafnir_P,611,372.775,Historical
Hafnir_P,637,378.6338694,Historical
Hafnir_P,551,180,Historical
Hafnir_P,637,186.5260936,Historical
Hafnir_P,551,270,Historical
Hafnir_P,611,471.5510001,Historical
Hafnir_P,611,271.6577017,Historical
Hafnir_P,637,275.6835002,Historical
Hafnir_P,579,255.5,Historical
Hafnir_P,579,357.2,Historical
Hafnir_P,551,370,Historical
Hafnir_P,551,387.4458874,Historical
Hafnir_P,611,563.410047,Historical
Hafnir_P,637,565.5650001,Historical
Hafnir_P,551,450,Historical
Hafnir_P,579,467.4,Historical
Hafnir_P,551,304.3478261,Historical
Hafnir_P,521,371.7647059,Historical
Hafnir_P,551,415.5844156,Historical
Hafnir_P,579,453.9473684,Historical
Hafnir_P,611,467.353846,Historical
Hafnir_P,521,360.6557377,Historical
Hafnir_P,521,283.2764505,Historical
Hafnir_P,551,329.8755187,Historical
Hafnir_P,488,404.3126685,Historical
Hafnir_P,521,459.9406528,Historical
Hafnir_P,551,491.5730337,Historical
Hafnir_P,579,522.1932115,Historical
Hafnir_P,551,297.8303748,Historical
Hafnir_P,488,408.2969432,Historical
Hafnir_P,521,473.9336493,Historical
Hafnir_P,551,524.4755245,Historical
Hafnir_P,579,567.7966102,Historical
Hafnir_P,521,361.8290258,Historical
Hafnir_P,579,307.0866142,Historical
Hafnir_P,521,432.5581395,Historical
Hafnir_P,551,482.5581395,Historical
Hafnir_P,579,516.0493827,Historical
Hafnir_P,611,556.3736262,Historical
Hafnir_P,637,614.5604392,Historical
Hafnir_P,579,519.7889182,Historical
Hafnir_P,579,536.4806867,Historical
Hafnir_P,488,415.7303371,Historical
Hafnir_P,521,461.3583138,Historical
Hafnir_P,551,495.5156951,Historical
Hafnir_P,551,285.7142857,Historical
Hafnir_P,521,366.3967611,Historical
Hafnir_P,551,410.7485605,Historical
Hafnir_P,579,430.5019305,Historical
Hafnir_P,611,467.1955283,Historical
Hafnir_P,521,449.382716,Historical
Hafnir_P,551,490,Historical
Hafnir_P,521,268.3284457,Historical
Hafnir_P,460,188.8217523,Historical
Hafnir_P,488,216.9230769,Historical
Hafnir_P,521,274.3506494,Historical
Hafnir_P,460,347.9452055,Historical
Hafnir_P,488,407.5144509,Historical
Hafnir_P,460,285.9813084,Historical
Hafnir_P,488,311.9266055,Historical
Hafnir_P,460,275.2475248,Historical
Hafnir_P,488,314.9171271,Historical
Hafnir_P,460,195.1219512,Historical
Hafnir_P,488,222.6890756,Historical
Hafnir_P,425,234.439834,Historical
Hafnir_P,460,283.1632653,Historical
Hafnir_P,488,313.4920635,Historical
Hafnir_P,425,165.63147,Historical
Hafnir_P,460,202.991453,Historical
Hafnir_P,488,235.2941176,Historical
Hafnir_P,425,308.5846868,Historical
Hafnir_P,460,364.1618497,Historical
Hafnir_P,488,397.094431,Historical
Hafnir_P,425,225.974026,Historical
Hafnir_P,460,275.4010695,Historical
Hafnir_P,488,311.546841,Historical
Hafnir_P,425,310.626703,Historical
Hafnir_P,460,371.0691824,Historical
Hafnir_P,425,318.501171,Historical
Hafnir_P,460,387.5739645,Historical
Hafnir_P,425,311.0599078,Historical
Hafnir_P,460,378.3783784,Historical
Hafnir_P,425,193.1818182,Historical
Hafnir_P,390,282.3529412,Historical
Hafnir_P,390,253.968254,Historical
Hafnir_P,390,234.6938776,Historical
Hafnir_P,390,250,Historical
Hafnir_P,390,164.1468683,Historical
Hafnir_P,576,453.4944785,Historical
Hafnir_P,635,566,Historical
Hafnir_P,635,675.4,Historical
Hafnir_P,602,550,Historical
Hafnir_P,635,465.2,Historical
Hafnir_P,602,467.452,Historical
Hafnir_P,602,373.1419736,Historical
Hafnir_P,576,365.1488212,Historical
Hafnir_P,635,363,Historical
Hafnir_P,576,270,Historical
Hafnir_P,602,270.7258646,Historical
Hafnir_P,635,263,Historical
Hafnir_P,602,669.7459724,Historical
Hafnir_P,576,169.5731707,Historical
Hafnir_P,602,178.948053,Historical
Hafnir_P,635,177,Historical
Hafnir_P,602,373.9680001,Historical
Hafnir_P,576,360,Historical
Hafnir_P,635,503.90625,Historical
Hafnir_P,544,458.6466165,Historical
Hafnir_P,576,498.2494505,Historical
Hafnir_P,635,465.4,Historical
Hafnir_P,602,460,Historical
Hafnir_P,663,560,Historical
Hafnir_P,544,482.6498423,Historical
Hafnir_P,576,525.047619,Historical
Hafnir_P,516,291.5129151,Historical
Hafnir_P,544,323.8289206,Historical
Hafnir_P,602,403.2260956,Historical
Hafnir_P,602,553.5230771,Historical
Hafnir_P,544,456.4643799,Historical
Hafnir_P,576,509.1715736,Historical
Hafnir_P,602,563.5461931,Historical
Hafnir_P,576,441.3164948,Historical
Hafnir_P,544,416.6666667,Historical
Hafnir_P,602,583.2941178,Historical
Hafnir_P,576,495.7636363,Historical
Hafnir_P,602,550.7614975,Historical
Hafnir_P,516,426.1083744,Historical
Hafnir_P,544,458.1005587,Historical
Hafnir_P,486,381.2010444,Historical
Hafnir_P,516,446.9273743,Historical
Hafnir_P,544,431.5789474,Historical
Hafnir_P,576,449.773747,Historical
Hafnir_P,602,425.9645999,Historical
Hafnir_P,544,464.6153846,Historical
Hafnir_P,576,512.4229885,Historical
Hafnir_P,602,569.2689657,Historical
Hafnir_P,516,547.5285171,Historical
Hafnir_P,544,605.6338028,Historical
Hafnir_P,576,667.52,Historical
Hafnir_P,602,741.5717649,Historical
Hafnir_P,635,670.6827309,Historical
Hafnir_P,663,677.5510204,Historical
Hafnir_P,544,449.8567335,Historical
Hafnir_P,576,491.2484848,Historical
Hafnir_P,602,545.7454547,Historical
Hafnir_P,576,535.7759162,Historical
Hafnir_P,602,595.2125656,Historical
Hafnir_P,635,602.1505376,Historical
Hafnir_P,635,577.1812081,Historical
Hafnir_P,576,534.170068,Historical
Hafnir_P,576,531.0144578,Historical
Hafnir_P,602,589.2791615,Historical
Hafnir_P,635,581.3148789,Historical
Hafnir_P,516,415.7608696,Historical
Hafnir_P,516,529.6296296,Historical
Hafnir_P,544,568.4210526,Historical
Hafnir_P,576,611.9728,Historical
Hafnir_P,602,679.8624002,Historical
Hafnir_P,635,643.4782609,Historical
Hafnir_P,602,591.9404002,Historical
Hafnir_P,576,337.7333333,Historical
Hafnir_P,453,226.9503546,Historical
Hafnir_P,486,263.3181126,Historical
Hafnir_P,516,277.7777778,Historical
Hafnir_P,544,329.6943231,Historical
Hafnir_P,576,361.296124,Historical
Hafnir_P,602,384.9094271,Historical
Hafnir_P,453,212.2719735,Historical
Hafnir_P,453,214.4082333,Historical
Hafnir_P,486,241.0841655,Historical
Hafnir_P,516,272.0970537,Historical
Hafnir_P,544,307.8231293,Historical
Hafnir_P,486,378.0160858,Historical
Hafnir_P,516,405.2132701,Historical
Hafnir_P,486,250.4145937,Historical
Hafnir_P,516,276.2430939,Historical
Hafnir_P,544,310.9090909,Historical
Hafnir_P,576,346.4731978,Historical
Hafnir_P,516,422.6190476,Historical
Hafnir_P,425,284.8232848,Historical
Hafnir_P,453,343.2539683,Historical
Hafnir_P,486,394.5205479,Historical
Hafnir_P,425,290.1353965,Historical
Hafnir_P,453,337.2319688,Historical
Hafnir_P,544,461.1111111,Historical
Hafnir_P,425,266.1870504,Historical
Hafnir_P,453,299.2277992,Historical
Hafnir_P,486,369.8224852,Historical
Hafnir_P,516,390.8355795,Historical
Hafnir_P,544,445.9833795,Historical
Hafnir_P,576,381.5397489,Historical
Hafnir_P,390,218.3544304,Historical
Hafnir_P,425,263.3928571,Historical
Hafnir_P,453,301.8867925,Historical
Hafnir_P,486,373.1343284,Historical
Hafnir_P,516,392.9539295,Historical
Hafnir_P,516,421.2034384,Historical
Hafnir_P,425,201.0582011,Historical
Hafnir_P,453,227.8481013,Historical
Hafnir_P,486,280.5755396,Historical
Hafnir_P,516,296.9348659,Historical
Hafnir_P,544,355.3530752,Historical
Hafnir_P,544,428.5714286,Historical
Hafnir_P,425,382.9787234,Historical
Hafnir_P,453,408.8888889,Historical
Hafnir_P,486,479.8099762,Historical
Hafnir_P,453,334.7457627,Historical
Hafnir_P,486,396.3133641,Historical
Hafnir_P,516,379.7101449,Historical
Hafnir_P,453,279.1586998,Historical
Hafnir_P,486,330.4157549,Historical
Hafnir_P,516,380.5555556,Historical
Hafnir_P,486,377.4038462,Historical
Hafnir_P,516,373.7623762,Historical
Hafnir_P,390,238.2550336,Historical
Hafnir_P,390,149.5145631,Historical
Hafnir_P,425,208.6513995,Historical
Hafnir_P,390,237.5,Historical
Hafnir_P,453,291.4046122,Historical
Hafnir_P,486,388.6462882,Historical
Hafnir_P,516,372.6415094,Historical
Hafnir_P,544,418.7192118,Historical
Hafnir_P,390,194.1031941,Historical
Hafnir_P,425,247.0238095,Historical
Hafnir_P,453,310.483871,Historical
Hafnir_P,486,354.5851528,Historical
Hafnir_P,425,207.9439252,Historical
Hafnir_P,390,197.0074813,Historical
Hafnir_P,390,195.4887218,Historical
Hafnir_P,425,258.4615385,Historical
Hafnir_P,453,334.7280335,Historical
Hafnir_P,486,343.9215686,Historical
Hafnir_P,425,207.3490814,Historical
Hafnir_P,390,162.6898048,Historical
Hafnir_P,425,206.9892473,Historical
Hafnir_P,390,157.2164948,Historical
Hafnir_P,425,186.6359447,Historical
Hafnir_P,390,148.7758945,Historical
Hafnir_P,341,100,Historical
Hafnir_P,376,144.53125,Historical
Hafnir_P,341,167.539267,Historical
Hafnir_P,341,161.0738255,Historical
Hafnir_P,341,162.1621622,Historical
Hafnir_P,341,154.8387097,Historical
Hafnir_P,527,472,Historical
Hafnir_P,677,203,Historical
Hafnir_P,553,631.6747144,Historical
Hafnir_P,649,555,Historical
Hafnir_P,649,188,Historical
Hafnir_P,649,380,Historical
Hafnir_P,614,170,Historical
Hafnir_P,649,740,Historical
Hafnir_P,495,438.8059701,Historical
Hafnir_P,527,475.2612612,Historical
Hafnir_P,553,532.6486483,Historical
Hafnir_P,586,508.1081081,Historical
Hafnir_P,467,318,Historical
Hafnir_P,495,334.7280335,Historical
Hafnir_P,527,566.538961,Historical
Hafnir_P,553,634.9480515,Historical
Hafnir_P,586,630.7692308,Historical
Hafnir_P,614,655.8704453,Historical
Hafnir_P,614,443.6781609,Historical
Hafnir_P,614,435.9550562,Historical
Hafnir_P,586,413.9784946,Historical
Hafnir_P,553,544.4979044,Historical
Hafnir_P,586,524.3553009,Historical
Hafnir_P,586,491.3151365,Historical
Hafnir_P,614,431.8706697,Historical
Hafnir_P,553,536.1021391,Historical
Hafnir_P,586,427.4406332,Historical
Hafnir_P,614,421.3483146,Historical
Hafnir_P,553,634.0902467,Historical
Hafnir_P,586,613.3333333,Historical
Hafnir_P,614,621.8181818,Historical
Hafnir_P,614,439.2523364,Historical
Hafnir_P,586,636.9426752,Historical
Hafnir_P,614,596.9230769,Historical
Hafnir_P,586,655.4054054,Historical
Hafnir_P,495,560.4026846,Historical
Hafnir_P,527,601.3096026,Historical
Hafnir_P,553,673.9172181,Historical
Hafnir_P,495,505.8479532,Historical
Hafnir_P,527,561.5428134,Historical
Hafnir_P,553,629.3486235,Historical
Hafnir_P,586,588.9830508,Historical
Hafnir_P,527,590.3779264,Historical
Hafnir_P,553,661.6655514,Historical
Hafnir_P,495,348.2905983,Historical
Hafnir_P,527,390.3447265,Historical
Hafnir_P,553,544.8732189,Historical
Hafnir_P,586,518.2072829,Historical
Hafnir_P,527,455.7705999,Historical
Hafnir_P,553,513.0682065,Historical
Hafnir_P,553,430.7888196,Historical
Hafnir_P,586,428.2352941,Historical
Hafnir_P,553,437.4785153,Historical
Hafnir_P,586,428.5714286,Historical
Hafnir_P,437,265.2259332,Historical
Hafnir_P,467,306.6132265,Historical
Hafnir_P,495,427.7929155,Historical
Hafnir_P,527,475.2863013,Historical
Hafnir_P,437,272.2323049,Historical
Hafnir_P,467,310.6796117,Historical
Hafnir_P,495,343.0656934,Historical
Hafnir_P,527,384.3757764,Historical
Hafnir_P,527,369.431132,Historical
Hafnir_P,553,414.0396224,Historical
Hafnir_P,553,416.2313107,Historical
Hafnir_P,586,414.507772,Historical
Hafnir_P,437,337.4233129,Historical
Hafnir_P,467,379.8767967,Historical
Hafnir_P,495,341.4141414,Historical
Hafnir_P,527,371.2553816,Historical
Hafnir_P,553,416.0841485,Historical
Hafnir_P,437,278.0410742,Historical
Hafnir_P,467,307.6923077,Historical
Hafnir_P,495,352.8138528,Historical
Hafnir_P,586,298.8505747,Historical
Hafnir_P,437,421.3075061,Historical
Hafnir_P,467,472.1485411,Historical
Hafnir_P,495,534.1463415,Historical
Hafnir_P,527,561.91604,Historical
Hafnir_P,467,297.029703,Historical
Hafnir_P,495,418.9189189,Historical
Hafnir_P,467,216.5289256,Historical
Hafnir_P,495,242.3728814,Historical
Hafnir_P,527,271.4232456,Historical
Hafnir_P,553,304.1973682,Historical
Hafnir_P,527,485.8599397,Historical
Hafnir_P,437,347.0873786,Historical
Hafnir_P,467,382.0224719,Historical
Hafnir_P,495,424.6575342,Historical
Hafnir_P,527,487.5656716,Historical
Hafnir_P,467,385.3211009,Historical
Hafnir_P,495,538.961039,Historical
Hafnir_P,437,451.1494253,Historical
Hafnir_P,467,500,Historical
Hafnir_P,437,356.9844789,Historical
Hafnir_P,467,400.4149378,Historical
Hafnir_P,495,440.9221902,Historical
Hafnir_P,467,449.382716,Historical
Hafnir_P,437,406.1538462,Historical
Hafnir_P,467,468.3098592,Historical
Hafnir_P,495,520.8333333,Historical
Hafnir_P,437,434.4023324,Historical
Hafnir_P,467,493.902439,Historical
Hafnir_P,404,351.6949153,Historical
Hafnir_P,376,216.2162162,Historical
Hafnir_P,404,261.4213198,Historical
Hafnir_P,404,337.7483444,Historical
Hafnir_P,376,213.9175258,Historical
Hafnir_P,437,400.4914005,Historical
Hafnir_P,404,261.5803815,Historical
Hafnir_P,341,210.3174603,Historical
Hafnir_P,376,297.9591837,Historical
Hafnir_P,404,345.3815261,Historical
Hafnir_P,341,219.123506,Historical
Hafnir_P,376,298.0769231,Historical
Hafnir_P,376,222.6277372,Historical
Hafnir_P,404,262.6262626,Historical
Hafnir_P,341,222.65625,Historical
Hafnir_P,376,282.2580645,Historical
Hafnir_P,404,351.4644351,Historical
Hafnir_P,376,215.7434402,Historical
Hafnir_P,404,203.196347,Historical
Hafnir_P,437,255.5555556,Historical
Hafnir_P,404,257.3529412,Historical
Hafnir_P,404,186.440678,Historical
Hafnir_P,437,232.9700272,Historical
Hafnir_P,404,273.7430168,Historical
Hafnir_P,404,248.2915718,Historical
Hafnir_P,376,155.4054054,Historical
Hafnir_P,404,192.6782274,Historical
Hafnir_P,437,240.9274194,Historical
Hafnir_P,341,126.1595547,Historical
Hafnir_P,376,159.0909091,Historical
Hafnir_P,376,233.8461538,Historical
Hafnir_P,404,289.5622896,Historical
Hafnir_P,341,192.9824561,Historical
Hafnir_P,376,245.1253482,Historical
Hafnir_P,404,317.7257525,Historical
Hafnir_P,376,201.6129032,Historical
Hafnir_P,376,242.8198433,Historical
Hafnir_P,341,190.4761905,Historical
Hafnir_P,376,228.8557214,Historical
Hafnir_P,404,288.184438,Historical
Hafnir_P,404,305.5555556,Historical
Hafnir_P,341,184.5238095,Historical
Hafnir_P,341,170.212766,Historical
Hafnir_P,341,150.9433962,Historical
Hafnir_P,341,163.2653061,Historical
Hafnir_P,341,117.6470588,Historical
Hafnir_P,341,168.4210526,Historical
Hafnir_P,341,201.5306122,Historical
Hafnir_P,235,35.71428571,Historical
Hafnir_P,267,51.1912322,Historical
Hafnir_P,293,62.92535541,Historical
Hafnir_P,326,94.82758621,Historical
Hafnir_P,293,89.30084741,Historical
Hafnir_P,542,273.0696798,Historical
Hafnir_P,542,305.4393305,Historical
Hafnir_P,542,274.9391727,Historical
Hafnir_P,542,410.0946372,Historical
Hafnir_P,542,524,Historical
Hafnir_P,542,467.8899083,Historical
Hafnir_P,542,637.0967742,Historical
Hafnir_P,542,628.8209607,Historical
Hafnir_P,542,608,Historical
Hafnir_P,417,353.7906137,Historical
Hafnir_P,445,399.3710692,Historical
Hafnir_P,480,464.2857143,Historical
Hafnir_P,508,485.5305466,Historical
Hafnir_P,542,426.8292683,Historical
Hafnir_P,542,404.3209877,Historical
Hafnir_P,480,376.1755486,Historical
Hafnir_P,508,432.4324324,Historical
Hafnir_P,445,378.8819876,Historical
Hafnir_P,480,454.8736462,Historical
Hafnir_P,508,487.9725086,Historical
Hafnir_P,417,351.9736842,Historical
Hafnir_P,480,381.2316716,Historical
Hafnir_P,508,413.8888889,Historical
Hafnir_P,480,237.5296912,Historical
Hafnir_P,508,273.5042735,Historical
Hafnir_P,417,281.0650888,Historical
Hafnir_P,445,338.1088825,Historical
Hafnir_P,445,243.3862434,Historical
Hafnir_P,445,221.5568862,Historical
Hafnir_P,480,257.8512397,Historical
Hafnir_P,508,275.6933116,Historical
Hafnir_P,417,272.3004695,Historical
Hafnir_P,445,319.8924731,Historical
Hafnir_P,389,317.4603175,Historical
Hafnir_P,508,405.5555556,Historical
Hafnir_P,445,319.8653199,Historical
Hafnir_P,480,363.8676845,Historical
Hafnir_P,480,270.979021,Historical
Hafnir_P,508,320.6951027,Historical
Hafnir_P,389,302.6706231,Historical
Hafnir_P,354,248,Historical
Hafnir_P,445,183.3688699,Historical
Hafnir_P,389,139.8305085,Historical
Hafnir_P,417,162.7906977,Historical
Hafnir_P,354,258.7719298,Historical
Hafnir_P,417,176.744186,Historical
Hafnir_P,354,122.9050279,Historical
Hafnir_P,389,153.4569983,Historical
Hafnir_P,417,197.6911977,Historical
Hafnir_P,354,195.5835962,Historical
Hafnir_P,389,260.7260726,Historical
Hafnir_P,389,238.7543253,Historical
Hafnir_P,354,164.6341463,Historical
Hafnir_P,389,222.2222222,Historical
Hafnir_P,417,244.3324937,Historical
Hafnir_P,354,133.1967213,Historical
Hafnir_P,389,166.3716814,Historical
Hafnir_P,207,41.85022026,Historical
Hafnir_P,144,15.15151515,Historical
Hafnir_P,177,31.69014085,Historical
Hafnir_P,207,55.38461538,Historical
Hafnir_P,326,94.28571429,Historical
Hafnir_P,354,173.2026144,Historical
Hafnir_P,207,32.19315895,Historical
Hafnir_P,144,8.415147265,Historical
Hafnir_P,177,18.05869074,Historical
Hafnir_P,207,30.68592058,Historical
Hafnir_P,144,13.60544218,Historical
Hafnir_P,177,27.36318408,Historical
Hafnir_P,177,13.77410468,Historical
Hafnir_P,207,21.45922747,Historical
Hafnir_P,177,11.13172542,Historical
Hafnir_P,207,16.94915254,Historical
Hafnir_P,144,9.671179884,Historical
Hafnir_P,177,19.02748414,Historical
Hafnir_P,326,94.67455621,Historical
Hafnir_P,235,26.74897119,Historical
Hafnir_P,267,39.76040817,Historical
Hafnir_P,293,47.74816319,Historical
Hafnir_P,326,74.32432432,Historical
Hafnir_P,354,106.3829787,Historical
Hafnir_P,293,100.9964781,Historical
Hafnir_P,326,151.5151515,Historical
Hafnir_P,326,138.6138614,Historical
Hafnir_P,235,33.05785124,Historical
Hafnir_P,267,48.38466255,Historical
Hafnir_P,293,59.47546009,Historical
Hafnir_P,267,88.52314535,Historical
Hafnir_P,293,108.81454,Historical
Hafnir_P,326,157.480315,Historical
Hafnir_P,267,121.008,Historical
Hafnir_P,293,150.0485581,Historical
Hafnir_P,326,200,Historical
Hafnir_P,326,197.8021978,Historical
Hafnir_P,235,52.77044855,Historical
Hafnir_P,267,76.29744241,Historical
Hafnir_P,293,93.78644496,Historical
Hafnir_P,326,142.1319797,Historical
Hafnir_P,235,58.82352941,Historical
Hafnir_P,326,130.2325581,Historical
Hafnir_P,235,49.68944099,Historical
Hafnir_P,267,72.64830505,Historical
Hafnir_P,235,90.27777778,Historical
Hafnir_P,267,121.5466858,Historical
Hafnir_P,293,149.4077809,Historical
Anglet_P,186,12.79620853,Historical
Anglet_P,214,23.1092437,Historical
Anglet_P,246,31.96568023,Historical
Anglet_P,186,12.44444444,Historical
Anglet_P,186,11.53846154,Historical
Anglet_P,305,62.08333333,Historical
Couso i+d,487,360,Historical
Couso i+d,521,360,Historical
Couso i+d,521,480,Historical
Couso i+d,396,283.52,Historical
Couso i+d,424,275.84,Historical
Couso i+d,521,359.8857143,Historical
Couso i+d,487,446,Historical
Couso i+d,521,447.6,Historical
Couso i+d,459,360,Historical
Couso i+d,424,363.4,Historical
Couso i+d,459,412.2,Historical
Couso i+d,487,460,Historical
Couso i+d,459,386.4,Historical
Couso i+d,487,456.48,Historical
Couso i+d,368,255.2,Historical
Couso i+d,368,256,Historical
Couso i+d,396,272.6,Historical
Couso i+d,424,334.6,Historical
Couso i+d,459,380,Historical
Couso i+d,487,443,Historical
Couso i+d,396,305.4,Historical
Couso i+d,396,293.4,Historical
Couso i+d,424,359,Historical
Couso i+d,459,279.2,Historical
Couso i+d,487,383.36,Historical
Couso i+d,521,423.2,Historical
Couso i+d,521,276,Historical
Couso i+d,424,379.4,Historical
Couso i+d,459,440,Historical
Couso i+d,396,328.4,Historical
Couso i+d,459,377,Historical
Couso i+d,487,438.4,Historical
Couso i+d,521,520,Historical
Couso i+d,368,138.0566802,Historical
Couso i+d,396,168.5359801,Historical
Couso i+d,424,189.04,Historical
Couso i+d,459,239.3162393,Historical
Couso i+d,487,296.48,Historical
Couso i+d,333,150.4347826,Historical
Couso i+d,214,33.83592018,Historical
Couso i+d,246,55.96207264,Historical
Couso i+d,272,71.53952348,Historical
Couso i+d,305,114.0490798,Historical
Couso i+d,333,151.1627907,Historical
Couso i+d,368,204.040404,Historical
Couso i+d,272,73.6669567,Historical
Couso i+d,305,113.1764706,Historical
Couso i+d,333,160.4,Historical
Couso i+d,368,220.4460967,Historical
Couso i+d,156,10.85,Historical
Couso i+d,186,21.19402985,Historical
Couso i+d,246,49.56129405,Historical
Couso i+d,272,79.61452554,Historical
Couso i+d,156,11.9,Historical
Couso i+d,186,21.72043011,Historical
Couso i+d,214,33.38742394,Historical
Couso i+d,246,57.61128878,Historical
Couso i+d,487,235.2941176,Historical
Couso i+d,521,343.2,Historical
Couso i+d,186,14.1813855,Historical
Couso i+d,214,26.4,Historical
Couso i+d,305,124.55,Historical
Couso i+d,424,410,Historical
Couso i+d,305,131.2666667,Historical
Couso i+d,333,187.2,Historical
Couso i+d,424,333.3333333,Historical
Couso i+d,459,387.2,Historical
Couso i+d,368,198.4615385,Historical
Couso i+d,396,242.5742574,Historical
Anglet_P,333,78.26086957,Historical
Anglet_P,368,101.25,Historical
Anglet_P,272,43.71162174,Historical
Anglet_P,396,138.25,Historical
Anglet_P,424,171.9166667,Historical
Couso i+d,272,82.04890248,Historical
Hafnir_P,311,84.63949843,Historical
Hafnir_P,250,28.4161467,Historical
Hafnir_P,283,58.98123324,Historical
Hafnir_P,250,29.78384584,Historical
Hafnir_P,283,60.95238095,Historical
Hafnir_P,311,81.63265306,Historical
Hafnir_P,437,368.1318681,Historical
Hafnir_P,437,368.4210526,Historical
Hafnir_P,465,405.1724138,Historical
Hafnir_P,499,453.5211268,Historical
Hafnir_P,465,423.3983287,Historical
Hafnir_P,499,458.2043344,Historical
Hafnir_P,402,307.6923077,Historical
Hafnir_P,437,328.4313725,Historical
Hafnir_P,402,310.0558659,Historical
Hafnir_P,437,377.3584906,Historical
Hafnir_P,465,433.2344214,Historical
Hafnir_P,499,474.4525547,Historical
Hafnir_P,402,299.2125984,Historical
Hafnir_P,437,308.9622642,Historical
Hafnir_P,465,350.7972665,Historical
Hafnir_P,499,393.1398417,Historical
Hafnir_P,465,374.0831296,Historical
Hafnir_P,499,419.047619,Historical
Hafnir_P,402,271.7842324,Historical
Hafnir_P,499,331.5118397,Historical
Hafnir_P,437,248.4210526,Historical
Hafnir_P,465,294.1176471,Historical
Hafnir_P,437,240.1500938,Historical
Hafnir_P,465,283.4951456,Historical
Hafnir_P,499,331.9057816,Historical
Hafnir_P,374,180.1980198,Historical
Hafnir_P,402,209.8298677,Historical
Hafnir_P,346,148.0730223,Historical
Hafnir_P,437,270.1525054,Historical
Hafnir_P,465,300.952381,Historical
Hafnir_P,499,389.9521531,Historical
Hafnir_P,402,177.9141104,Historical
Hafnir_P,346,110.5354059,Historical
Hafnir_P,346,211.2676056,Historical
Hafnir_P,374,251.8703242,Historical
Hafnir_P,346,186.3636364,Historical
Hafnir_P,374,225.2066116,Historical
Hafnir_P,402,178.3681214,Historical
Hafnir_P,346,137.4722838,Historical
Hafnir_P,346,178.6600496,Historical
Hafnir_P,374,194.3887776,Historical
Hafnir_P,402,231.292517,Historical
Hafnir_P,374,152.6717557,Historical
Hafnir_P,224,28.49918697,Historical
Hafnir_P,346,221.574344,Historical
Hafnir_P,374,253.4059946,Historical
Hafnir_P,346,221.6494845,Historical
Hafnir_P,374,250.6142506,Historical
Hafnir_P,374,142.1875,Historical
Hafnir_P,224,42.64329896,Historical
Hafnir_P,164,8.450704225,Historical
Hafnir_P,192,15.03759398,Historical
Hafnir_P,224,24.09682802,Historical
Hafnir_P,164,11.37980085,Historical
Hafnir_P,192,16.59751037,Historical
Hafnir_P,134,10.69518717,Historical
Hafnir_P,134,8.415147265,Historical
